tourid	city	province	year	pos	promotion	real	cumreal	prevreport	planFaced	planMade	planMadeNm	age	on_seat_yr	center	edu
31	140100	14	2007	0	0	16.400002	13.95	0	10	12	1	52	1.416667	0	1
31	140200	14	2007	0	1	15.300003	11.65	0	10	11	1	50	1.416667	0	1
31	140300	14	2007	0	0	10.599998	9.999999	0	10	12	1	47	1.416667	0	1
31	140400	14	2007	0	1	14.300003	13.88	0	10	13	1	51	4.416667	0	1
31	140500	14	2007	0	1	16	14.13333	0	10	12	1	51	2.25	0	1
31	140600	14	2007	0	1	18.300003	17.25	0	10	11	1	52	1.416667	0	1
31	140700	14	2007	0	0	14.699997	14.7	1	10	11	1	51	.0833333	0	1
31	140800	14	2007	0	1	14	14.25	0	10	13	1	50	1.416667	0	1
31	140900	14	2007	0	0	16.199997	13.26667	0	10	12.5	1	57	2.5	0	1
31	141000	14	2007	0	0	10.300003	11.8	0	10	10	1	50	1.416667	0	1
31	141100	14	2007	0	0	16.099998	17.7	0	10	2.9000001	0	51	1.416667	0	1
32	140100	14	2008	0	0	8.0999985	12	0	10	12	1	53	2.416667	0	1
32	140200	14	2008	0	0	6.8000031	6.800003	0	10	15.3	1	50	.4166667	0	1
32	140300	14	2008	0	1	9.5	9.833333	0	10	12	1	48	2.416667	0	1
32	140400	14	2008	0	0	10.199997	10.2	0	10	12	1	51	.4166667	0	1
32	140500	14	2008	0	0	10.099998	10.1	0	10	12	1	51	.4166667	0	1
32	140600	14	2008	0	0	11.5	11.5	0	10	12	1	51	.4166667	0	1
32	140700	14	2008	0	0	9.3000031	12	0	10	12	1	52	1.083333	0	1
32	140800	14	2008	0	0	8	8	0	10	13	1	50	.4166667	0	1
32	140900	14	2008	0	0	7.5999985	7.599998	0	10	12	1	53	.5	0	1
32	141000	14	2008	0	0	4.1999969	4.199997	0	10	10	1	46	.4166667	0	1
32	141100	14	2008	0	1	10.900002	15.43333	0	10	2.9000001	0	52	2.416667	0	1
33	140100	14	2010	0	0	11	11.75	0	8	8.0500002	1	55	4.416667	0	1
33	140200	14	2010	0	0	14.199997	10.5	0	8	8	1	52	2.416667	0	1
33	140300	14	2010	0	0	14.199997	14.2	0	8	8	1	52	1.25	0	1
33	140400	14	2010	0	0	13.699997	11.95	0	8	10	1	53	2.416667	0	1
33	140500	14	2010	0	1	13.699997	11.9	0	8	8	1	53	2.416667	0	1
33	140600	14	2010	0	0	13.800003	12.65	0	8	10	1	53	2.416667	0	1
33	140700	14	2010	0	1	14	12.66667	0	8	11	1	54	3.083333	0	1
33	140800	14	2010	0	0	15.599998	11.8	0	8	11	1	52	2.416667	0	1
33	140900	14	2010	0	0	18.699997	13.15	0	8	9	1	55	2.5	0	1
33	141000	14	2010	0	0	16.900002	16.9	0	8	8	1	47	1.833333	0	1
33	141100	14	2010	0	0	21	21	0	8	8	1	47	1.25	0	1
34	140100	14	2012	0	1	10.5	10.5	0	12	11	1	48	1.416667	0	1
34	140200	14	2012	0	1	10	10.33333	0	12	13	1	54	4.416667	0	1
34	140300	14	2012	0	0	9.6	11.9	0	12	13	1	54	3.25	0	1
34	140400	14	2012	0	0	10.6	11.5	0	12	15	1	55	4.416667	0	1
34	140500	14	2012	0	0	11.1	11.1	0	12	15	1	49	1.5	0	1
34	140600	14	2012	0	0	11.1	11.1	0	12	14	1	50	.5	0	1
34	140700	14	2012	0	1	10.2	10.2	0	12	13	1	50	1.333333	0	1
34	140800	14	2012	0	1	7.8	10.46667	0	12	12	1	54	4.416667	0	1
34	140900	14	2012	0	0	11.5	11.5	0	12	14	1	47	.5	0	1
34	141000	14	2012	0	0	10.1	10.1	0	12	13	1	53	.5	0	1
34	141100	14	2012	0	0	10.8	10.8	0	12	15	1	49	.5	0	1
35	150100	15	2003	1	0	24.900002	24.9	1	10.05	20	1	51	.25	0	1
35	150200	15	2003	1	0	31.5	31.5	0	10.05	14.05	1	51	1.5	0	1
35	150300	15	2003	1	0	26.300003	26.3	1	10.05	22	1	51	.25	0	1
35	150400	15	2003	1	0	19	19	0	10.05	16.799999	1	54	1.833333	0	0
35	150500	15	2003	1	0	18.099998	18.1	0	10.05	2.9000001	0	47	.5	0	1
35	150600	15	2003	1	0	27.099998	27.1	0	10.05	18.299999	1	51	.5	0	1
35	150700	15	2003	1	0	10.800003	10.8	0	10.05	13.05	1	47	.5	0	1
35	150800	15	2003	1	0	13.199997	13.2	0	10.05	2.9000001	0	51	.5	0	1
35	150900	15	2003	1	0	29.300003	29.3	0	10.05	2.9000001	0	51	.5	0	1
35	152200	15	2003	1	0	16.5	16.5	0	10.05	2.9000001	0	53	1.583333	0	1
35	152500	15	2003	1	0	15.099998	15.1	1	10.05	2.9000001	0	50	.3333333	0	1
35	152900	15	2003	1	0	20.099998	20.1	0	10.05	2.9000001	0	54	1.833333	0	1
36	150100	15	2004	1	0	23	23.95	0	13	25	1	52	1.25	0	1
36	150200	15	2004	1	0	25.199997	28.35	0	13	15.05	1	52	2.5	0	1
36	150300	15	2004	1	0	31.699997	29	0	13	30	1	52	1.25	0	1
36	150400	15	2004	1	1	16.300003	17.65	0	13	21	1	55	2.833333	0	0
36	150500	15	2004	1	1	18.5	18.3	0	13	18	1	48	1.5	0	1
36	150600	15	2004	1	0	24.5	25.8	0	13	31.4	1	52	1.5	0	1
36	150700	15	2004	1	0	25	17.9	0	13	17.5	1	48	1.5	0	1
36	150800	15	2004	1	0	16	14.6	0	13	2.9000001	0	52	1.5	0	1
36	150900	15	2004	1	1	18.800003	24.05	0	13	2.9000001	0	52	1.5	0	1
36	152200	15	2004	1	0	13.400002	14.95	0	13	2.9000001	0	54	2.583333	0	1
36	152500	15	2004	1	0	28.100006	21.6	0	13	2.9000001	0	51	1.333333	0	1
36	152900	15	2004	1	0	29	24.55	0	13	2.9000001	0	55	2.833333	0	1
37	150100	15	2005	1	0	28.600006	28.60001	0	15	2.9000001	0	53	.8333333	0	1
37	150200	15	2005	1	0	28.600006	28.43333	0	15	20	1	53	3.5	0	1
37	150300	15	2005	1	0	27.699997	28.56667	0	15	35	1	53	2.25	0	1
37	150400	15	2005	1	0	21.599998	21.6	0	15	25	1	51	.5	0	1
37	150500	15	2005	1	0	23.199997	23.2	0	15	25	1	49	.5	0	1
37	150600	15	2005	1	0	37	29.53333	0	15	28.700001	1	53	2.5	0	1
37	150700	15	2005	1	0	24.400002	20.06667	0	15	25	1	49	2.5	0	1
37	150800	15	2005	1	0	24	17.73333	0	15	20	1	53	2.5	0	1
37	150900	15	2005	1	0	20.5	20.5	0	15	31	1	52	.8333333	0	1
37	152200	15	2005	1	0	21.900002	17.26667	0	15	2.9000001	0	55	3.583333	0	1
37	152500	15	2005	1	0	23.099998	22.1	0	15	2.9000001	0	52	2.333333	0	1
37	152900	15	2005	1	0	22.400002	22.4	0	15	2.9000001	0	53	.8333333	0	1
38	150100	15	2006	1	0	18	23.3	0	15	25	1	54	1.833333	0	1
38	150200	15	2006	1	1	18.5	25.95	0	15	16	1	54	4.5	0	1
38	150300	15	2006	1	0	18.1	25.95	0	15	25	1	54	3.25	0	1
38	150400	15	2006	1	0	18.1	19.85	0	15	20.049999	1	52	1.5	0	1
38	150500	15	2006	1	0	18.299999	20.75	0	15	22	1	50	1.5	0	1
38	150600	15	2006	1	0	24	28.15	0	15	23	1	54	3.5	0	1
38	150700	15	2006	1	0	18	19.55	0	15	20	1	50	3.5	0	1
38	150800	15	2006	1	0	18	17.8	0	15	20.049999	1	54	3.5	0	1
38	150900	15	2006	1	0	16.700001	18.6	0	15	30.299999	1	53	1.833333	0	1
38	152200	15	2006	1	1	4.4000001	14.05	0	15	2.9000001	0	56	4.583333	0	1
38	152500	15	2006	1	0	18.6	21.225	0	15	2.9000001	0	53	3.333333	0	1
38	152900	15	2006	1	1	22.799999	22.6	0	15	2.9000001	0	54	1.833333	0	1
39	150100	15	2010	1	0	13	19.86667	0	13.05	16	1	58	5.833333	0	1
39	150200	15	2010	1	0	16	16	1	13.05	16	1	58	.25	0	1
39	150300	15	2010	1	0	19.699997	19.7	0	13.05	25	1	48	2.5	0	1
39	150400	15	2010	1	0	15.199997	18.3	0	13.05	15	1	56	5.5	0	1
39	150500	15	2010	1	0	16	16	1	13.05	15	1	57	.0833333	0	1
39	150600	15	2010	1	0	19	19	0	13.05	20.049999	1	55	1.666667	0	1
39	150700	15	2010	1	1	14.900002	14.9	0	13.05	17	1	50	3.833333	0	1
39	150800	15	2010	1	0	13.5	13.5	1	13.05	20.049999	1	53	.0833333	0	1
39	150900	15	2010	1	0	11	16.06667	0	13.05	17.049999	1	57	5.833333	0	1
39	152200	15	2010	1	0	14	14	1	13.05	2.9000001	0	54	.25	0	1
39	152500	15	2010	1	1	16.5	16.5	0	13.05	19.5	1	58	2.5	0	1
39	152900	15	2010	1	0	19.900002	19.9	0	13.05	20	1	53	2.5	0	0
40	150100	15	2011	1	1	11.300003	17.725	0	13	16	1	59	6.833333	0	1
40	150200	15	2011	1	0	15.5	15.75	0	13	15	1	59	1.25	0	1
40	150300	15	2011	1	0	17.5	17.5	0	13	22	1	56	.4166667	0	1
40	150400	15	2011	1	0	15.5	15.5	0	13	17	1	54	.5	0	0
40	150500	15	2011	1	0	14.599998	14.6	1	13	18	1	56	.3333333	0	1
40	150600	15	2011	1	0	15.099998	15.1	0	13	16	1	51	.4166667	0	1
40	150700	15	2011	1	0	14.400002	14.4	0	13	18	1	47	.5	0	1
40	150800	15	2011	1	1	10.5	12	0	13	17	1	54	1.083333	0	1
40	150900	15	2011	1	0	13.099998	13.1	1	13	15	1	48	.3333333	0	1
40	152200	15	2011	1	0	10.400002	12.2	0	13	2.9000001	0	55	1.25	0	1
40	152500	15	2011	1	1	9.3000031	9.300003	0	13	2.9000001	0	49	.4166667	0	1
40	152900	15	2011	1	1	19.5	19.7	0	13	2.9000001	0	54	3.5	0	0
41	150100	15	2012	1	0	11	11	0	13	14	1	55	.6666667	0	1
41	150200	15	2012	1	0	12.6	14.7	0	13	13.5	1	60	2.25	0	1
41	150300	15	2012	1	1	14	15.75	0	13	21	1	57	1.416667	0	1
41	150400	15	2012	1	0	13.6	14.55	0	13	17	1	55	1.5	0	0
41	150500	15	2012	1	0	13.1	13.85	0	13	20.049999	1	57	1.333333	0	1
41	150600	15	2012	1	0	13	14.05	0	13	13	1	52	1.416667	0	1
41	150700	15	2012	1	0	13.51	13.955	0	13	20	1	48	1.5	0	1
41	150800	15	2012	1	0	10.3	10.3	0	13	17	1	50	.6666667	0	1
41	150900	15	2012	1	0	10.3	11.7	0	13	20	1	49	1.333333	0	1
41	152200	15	2012	1	0	13.5	12.63333	0	13	2.9000001	0	56	2.25	0	1
41	152500	15	2012	1	0	14.6	14.6	1	13	2.9000001	0	57	.1666667	0	0
41	152900	15	2012	1	0	13.4	13.4	0	13	2.9000001	0	53	.6666667	0	0
42	150100	15	2013	1	0	9.49	10.245	0	12	2.9000001	0	56	1.666667	0	1
42	150200	15	2013	1	1	2.74	11.71	0	12	2.9000001	0	61	3.25	0	1
42	150300	15	2013	1	0	1.34	1.34	1	12	2.9000001	0	51	.1666667	0	1
42	150400	15	2013	1	0	7.44	12.18	0	12	2.9000001	0	56	2.5	0	0
42	150500	15	2013	1	0	5.32	11.00667	0	12	2.9000001	0	58	2.333333	0	1
42	150600	15	2013	1	1	8.18	12.09333	0	12	2.9000001	0	53	2.416667	0	1
42	150700	15	2013	1	0	7.09	11.66667	0	12	2.9000001	0	49	2.5	0	1
42	150800	15	2013	1	0	2.65	6.475	0	12	2.9000001	0	51	1.666667	0	1
42	150900	15	2013	1	0	6.74	10.04667	0	12	2.9000001	0	50	2.333333	0	1
42	152200	15	2013	1	0	8	11.475	0	12	2.9000001	0	57	3.25	0	1
42	152500	15	2013	1	0	10.1	12.35	0	12	2.9000001	0	58	1.166667	0	0
42	152900	15	2013	1	0	10	11.7	0	12	2.9000001	0	54	1.666667	0	0
43	150100	15	2014	1	0	8	9.496667	0	9	2.9000001	0	57	2.666667	0	1
43	150200	15	2014	1	0	8.5	8.5	0	9	2.9000001	0	57	.9166667	0	0
43	150300	15	2014	1	0	8.8	5.07	0	9	2.9000001	0	52	1.166667	0	1
43	150400	15	2014	1	0	7.9	7.9	0	9	2.9000001	0	58	.9166667	0	1
43	150500	15	2014	1	0	8.6	10.405	0	9	2.9000001	0	59	3.333333	0	1
43	150600	15	2014	1	0	8	8	0	9	2.9000001	0	49	.5	0	1
43	150700	15	2014	1	0	8.4	10.85	0	9	2.9000001	0	50	3.5	0	1
43	150800	15	2014	1	0	7.8	6.916667	0	9	2.9000001	0	52	2.666667	0	1
43	150900	15	2014	1	0	7.8	9.485	0	9	2.9000001	0	51	3.333333	0	1
43	152200	15	2014	1	0	8.6	8.6	0	9	2.9000001	0	57	.9166667	0	1
43	152500	15	2014	1	0	8.1	10.93333	0	9	2.9000001	0	59	2.166667	0	0
43	152900	15	2014	1	0	8.6	10.66667	0	9	2.9000001	0	55	2.666667	0	0
44	150100	15	2003	0	0	24.900002	24.9	0	10.05	20	1	55	3.583333	0	1
44	150200	15	2003	0	0	31.5	31.5	0	10.05	14.05	1	52	.5	0	0
44	150300	15	2003	0	0	26.300003	26.3	1	10.05	22	1	41	.25	0	1
44	150400	15	2003	0	0	19	19	1	10.05	16.799999	1	49	.3333333	0	1
44	150500	15	2003	0	0	18.099998	18.1	1	10.05	2.9000001	0	46	.25	0	0
44	150600	15	2003	0	0	27.099998	27.1	1	10.05	18.299999	1	51	.25	0	1
44	150700	15	2003	0	0	10.800003	10.8	1	10.05	13.05	1	53	.25	0	1
44	150900	15	2003	0	0	29.300003	29.3	1	10.05	2.9000001	0	50	.3333333	0	1
44	152200	15	2003	0	0	16.5	16.5	0	10.05	2.9000001	0	47	1.833333	0	1
44	152500	15	2003	0	0	15.099998	15.1	1	10.05	2.9000001	0	51	.3333333	0	1
44	152900	15	2003	0	0	20.099998	20.1	0	10.05	2.9000001	0	51	1.833333	0	1
45	150100	15	2004	0	0	23	23.95	0	13	25	1	56	4.583333	0	1
45	150200	15	2004	0	0	25.199997	28.35	0	13	15.05	1	53	1.5	0	0
45	150300	15	2004	0	0	31.699997	29	0	13	30	1	42	1.25	0	1
45	150400	15	2004	0	1	16.300003	17.65	0	13	21	1	50	1.333333	0	1
45	150500	15	2004	0	0	18.5	18.3	0	13	18	1	47	1.25	0	0
45	150600	15	2004	0	0	24.5	25.8	0	13	31.4	1	52	1.25	0	1
45	150700	15	2004	0	1	25	17.9	0	13	17.5	1	54	1.25	0	1
45	150800	15	2004	0	0	16	16	1	13	2.9000001	0	43	0	0	1
45	150900	15	2004	0	0	18.800003	24.05	0	13	2.9000001	0	51	1.333333	0	1
45	152200	15	2004	0	0	13.400002	14.95	0	13	2.9000001	0	48	2.833333	0	1
45	152500	15	2004	0	0	28.100006	21.6	0	13	2.9000001	0	52	1.333333	0	1
45	152900	15	2004	0	1	29	24.55	0	13	2.9000001	0	52	2.833333	0	1
46	150100	15	2005	0	0	28.600006	28.60001	0	15	2.9000001	0	55	.5	0	1
46	150200	15	2005	0	0	28.600006	28.43333	0	15	20	1	54	2.5	0	0
46	150300	15	2005	0	0	27.699997	28.56667	0	15	35	1	43	2.25	0	1
46	150400	15	2005	0	0	21.599998	21.6	0	15	25	1	49	.5	0	1
46	150500	15	2005	0	0	23.199997	19.93333	0	15	25	1	48	2.25	0	0
46	150600	15	2005	0	0	37	29.53333	0	15	28.700001	1	53	2.25	0	1
46	150700	15	2005	0	0	24.400002	24.4	0	15	25	1	45	.5	0	1
46	150800	15	2005	0	0	24	20	0	15	20	1	44	1	0	1
46	150900	15	2005	0	0	20.5	22.86667	0	15	31	1	52	2.333333	0	1
46	152200	15	2005	0	0	21.900002	17.26667	0	15	2.9000001	0	49	3.833333	0	1
46	152500	15	2005	0	0	23.099998	22.1	0	15	2.9000001	0	53	2.333333	0	1
46	152900	15	2005	0	0	22.400002	22.4	0	15	2.9000001	0	47	.8333333	0	1
47	150100	15	2006	0	0	18	23.3	0	15	25	1	56	1.5	0	1
47	150200	15	2006	0	0	18.5	25.95	0	15	16	1	55	3.5	0	0
47	150300	15	2006	0	0	18.1	25.95	0	15	25	1	44	3.25	0	1
47	150400	15	2006	0	0	18.1	19.85	0	15	20.049999	1	50	1.5	0	1
47	150500	15	2006	0	1	18.299999	19.525	0	15	22	1	49	3.25	0	0
47	150600	15	2006	0	0	24	28.15	0	15	23	1	54	3.25	0	1
47	150700	15	2006	0	1	18	21.2	0	15	20	1	46	1.5	0	1
47	150800	15	2006	0	0	18	19.33333	0	15	20.049999	1	45	2	0	1
47	150900	15	2006	0	0	16.700001	21.325	0	15	30.299999	1	53	3.333333	0	1
47	152200	15	2006	0	0	4.4000001	14.05	0	15	2.9000001	0	50	4.833333	0	1
47	152500	15	2006	0	0	18.6	21.225	0	15	2.9000001	0	54	3.333333	0	1
47	152900	15	2006	0	1	22.799999	22.6	0	15	2.9000001	0	48	1.833333	0	1
48	150100	15	2007	0	0	18.081589	21.56053	0	15	20.049999	1	57	2.5	0	1
48	150200	15	2007	0	0	19.891541	19.89154	0	15	18.049999	1	53	.75	0	0
48	150300	15	2007	0	1	18.437355	24.44747	0	15	20	1	45	4.25	0	1
48	150400	15	2007	0	0	19.835541	19.84518	0	15	20.049999	1	51	2.5	0	1
48	150500	15	2007	0	0	20.022324	20.02232	0	15	22	1	54	.75	0	1
48	150600	15	2007	0	0	25.954193	25.95419	0	15	31	1	52	.75	0	1
48	150700	15	2007	0	0	16.333443	16.33344	0	15	20	1	43	.8333333	0	1
48	150800	15	2007	0	1	17.199997	18.8	0	15	20	1	46	3	0	1
48	150900	15	2007	0	0	13.699997	13.7	0	15	2.9000001	0	53	.8333333	0	1
48	152200	15	2007	0	0	5.8527985	5.852798	0	15	2.9000001	0	49	.8333333	0	0
48	152500	15	2007	0	1	22.585571	21.49711	0	15	2.9000001	0	55	4.333333	0	1
48	152900	15	2007	0	1	21.175781	21.17578	0	15	2.9000001	0	50	.8333333	0	1
49	150100	15	2009	0	0	15.900002	20.1454	0	13	15	1	59	4.5	0	1
49	150200	15	2009	0	0	17.599998	18.74577	0	13	16	1	55	2.75	0	0
49	150300	15	2009	0	0	22.823845	22.82384	0	13	20	1	47	1.416667	0	1
49	150400	15	2009	0	0	16.607422	16.60742	0	13	13	1	52	1.416667	0	0
49	150500	15	2009	0	1	16.900002	18.46116	0	13	18	1	56	2.75	0	1
49	150600	15	2009	0	0	23.035118	23.03512	0	13	20.5	1	49	.6666667	0	1
49	150700	15	2009	0	0	17.110481	16.72196	0	13	16	1	45	2.833333	0	1
49	150800	15	2009	0	1	19.28167	19.28167	0	13	20.049999	1	51	1.333333	0	1
49	150900	15	2009	0	0	13.5	13.6	0	13	14	1	55	2.833333	0	1
49	152200	15	2009	0	0	15.800003	10.8264	0	13	2.9000001	0	51	2.833333	0	0
49	152500	15	2009	0	0	21.549347	21.54935	0	13	17.049999	1	50	1.333333	0	1
49	152900	15	2009	0	0	22.958458	22.95846	0	13	2.9000001	0	54	1.416667	0	0
50	150100	15	2010	0	0	13	13	1	13.05	16	1	52	.25	0	1
50	150200	15	2010	0	1	16	17.83051	0	13.05	16	1	56	3.75	0	0
50	150300	15	2010	0	0	19.699997	21.26192	0	13.05	25	1	48	2.416667	0	1
50	150400	15	2010	0	1	15.199997	15.90371	0	13.05	15	1	53	2.416667	0	0
50	150500	15	2010	0	0	16	16	1	13.05	15	1	43	.0833333	0	1
50	150600	15	2010	0	1	19	21.01756	0	13.05	20.049999	1	50	1.666667	0	1
50	150700	15	2010	0	1	14.900002	16.11464	0	13.05	17	1	46	3.833333	0	1
50	150800	15	2010	0	0	13.5	13.5	1	13.05	20.049999	1	48	.25	0	1
50	150900	15	2010	0	1	11	11	1	13.05	17.049999	1	47	0	0	1
50	152200	15	2010	0	0	14	14	1	13.05	2.9000001	0	50	.25	0	1
50	152500	15	2010	0	0	16.5	19.02467	0	13.05	19.5	1	51	2.333333	0	1
50	152900	15	2010	0	1	19.900002	21.42923	0	13.05	20	1	55	2.416667	0	0
51	150100	15	2011	0	1	11.300003	12.15	0	13	16	1	53	1.25	0	1
51	150200	15	2011	0	0	15.5	15.5	0	13	15	1	50	.5	0	1
51	150300	15	2011	0	0	17.5	20.00795	0	13	22	1	49	3.416667	0	1
51	150400	15	2011	0	0	15.5	15.5	0	13	17	1	53	.5	0	1
51	150500	15	2011	0	0	14.599998	15.3	0	13	18	1	44	1.083333	0	1
51	150600	15	2011	0	0	15.099998	15.1	0	13	16	1	53	.4166667	0	1
51	150700	15	2011	0	0	14.400002	14.4	0	13	18	1	51	.5	0	1
51	150800	15	2011	0	1	10.5	12	0	13	17	1	49	1.25	0	1
51	150900	15	2011	0	0	13.099998	13.1	1	13	15	1	49	.3333333	0	1
51	152200	15	2011	0	0	10.400002	12.2	0	13	2.9000001	0	51	1.25	0	1
51	152500	15	2011	0	0	9.3000031	9.300003	0	13	2.9000001	0	48	.75	1	1
51	152900	15	2011	0	0	19.5	19.5	0	13	2.9000001	0	48	.4166667	0	1
52	150100	15	2012	0	0	11	11	0	13	14	1	49	.6666667	0	1
52	150200	15	2012	0	0	12.6	14.05	0	13	13.5	1	51	1.5	0	1
52	150300	15	2012	0	1	14	18.50596	0	13	21	1	50	4.416667	0	1
52	150400	15	2012	0	0	13.6	14.55	0	13	17	1	54	1.5	0	1
52	150500	15	2012	0	0	13.1	14.56667	0	13	20.049999	1	45	2.083333	0	1
52	150600	15	2012	0	0	13	14.05	0	13	13	1	54	1.416667	0	1
52	150700	15	2012	0	0	13.51	13.955	0	13	20	1	52	1.5	0	1
52	150800	15	2012	0	0	10.3	10.3	0	13	17	1	50	.6666667	0	1
52	150900	15	2012	0	0	10.3	11.7	0	13	20	1	50	1.333333	0	1
52	152200	15	2012	0	1	13.5	12.63333	0	13	2.9000001	0	52	2.25	0	1
52	152500	15	2012	0	1	14.6	11.95	0	13	2.9000001	0	49	1.75	1	1
52	152900	15	2012	0	0	13.4	16.45	0	13	2.9000001	0	49	1.416667	0	1
53	150100	15	2013	0	0	9.49	10.245	0	12	2.9000001	0	50	1.666667	0	1
53	150200	15	2013	0	0	2.74	10.28	0	12	2.9000001	0	52	2.5	0	1
53	150300	15	2013	0	0	1.34	1.34	1	12	2.9000001	0	44	0	0	1
53	150400	15	2013	0	0	7.44	12.18	0	12	2.9000001	0	55	2.5	0	1
53	150500	15	2013	0	0	5.32	12.255	0	12	2.9000001	0	46	3.083333	0	1
53	150600	15	2013	0	0	8.18	12.09333	0	12	2.9000001	0	55	2.416667	0	1
53	150700	15	2013	0	0	7.09	11.66667	0	12	2.9000001	0	53	2.5	0	1
53	150800	15	2013	0	0	2.65	6.475	0	12	2.9000001	0	51	1.666667	0	1
53	150900	15	2013	0	0	6.74	10.04667	0	12	2.9000001	0	51	2.333333	0	1
53	152200	15	2013	0	0	8	8	1	12	2.9000001	0	48	.25	0	1
53	152500	15	2013	0	0	10.1	10.1	1	12	2.9000001	0	54	.1666667	0	1
53	152900	15	2013	0	0	10	14.3	0	12	2.9000001	0	50	2.416667	0	1
54	150100	15	2014	0	0	8	9.496667	0	9	2.9000001	0	51	2.666667	0	1
54	150200	15	2014	0	0	8.5	8.5	0	9	2.9000001	0	45	.5833333	0	1
54	150300	15	2014	0	0	8.8	8.8	0	9	2.9000001	0	52	.5833333	0	1
54	150400	15	2014	0	0	7.9	11.11	0	9	2.9000001	0	56	3.5	0	1
54	150500	15	2014	0	0	8.6	11.524	0	9	2.9000001	0	47	4.083333	0	1
54	150600	15	2014	0	0	8	11.07	0	9	2.9000001	0	56	3.416667	0	1
54	150700	15	2014	0	0	8.4	10.85	0	9	2.9000001	0	54	3.5	0	1
54	150800	15	2014	0	0	7.8	6.916667	0	9	2.9000001	0	52	2.666667	0	1
54	150900	15	2014	0	0	7.8	9.485	0	9	2.9000001	0	52	3.333333	0	1
54	152200	15	2014	0	0	8.6	8.3	0	9	2.9000001	0	49	1.25	0	1
54	152500	15	2014	0	0	8.1	9.1	0	9	2.9000001	0	55	1.166667	0	1
54	152900	15	2014	0	0	8.6	12.875	0	9	2.9000001	0	51	3.416667	0	1
55	210100	21	2006	1	0	16.700001	16.7	0	11	14	1	54	.5833333	0	1
55	210200	21	2006	1	0	16.5	16.5	0	11	13	1	56	.5833333	0	1
55	210300	21	2006	1	0	15.6	15.6	0	11	13.05	1	49	.5833333	0	1
55	210400	21	2006	1	0	15.1	15.1	0	11	15.05	1	51	2.333333	0	1
55	210500	21	2006	1	0	16.1	16.1	0	11	13	1	57	.4166667	0	1
55	210600	21	2006	1	1	16.1	16.1	0	11	16	1	58	1.916667	0	1
55	210700	21	2006	1	0	16.200001	16.2	0	11	15	1	52	3.333333	0	1
55	210800	21	2006	1	0	18.799999	18.8	0	11	18	1	55	.5	0	1
55	210900	21	2006	1	0	11.1	11.1	0	11	20	1	49	.5	0	1
55	211000	21	2006	1	0	16	16	0	11	14	1	51	1.916667	0	1
55	211100	21	2006	1	0	6.0999999	6.1	0	11	8.5	1	44	.5	0	1
55	211200	21	2006	1	0	20.1	20.1	0	11	20	1	50	2.333333	0	1
55	211300	21	2006	1	0	18	18	0	11	17	1	51	2.333333	0	1
55	211400	21	2006	1	0	14.1	14.1	0	11	14	1	51	1.166667	0	1
56	210100	21	2007	1	1	22.7528	19.7264	0	11	15	1	55	1.583333	0	1
56	210200	21	2007	1	0	17.400002	16.95	0	11	13.05	1	57	1.583333	0	1
56	210300	21	2007	1	0	16.300003	15.95	0	11	13	1	50	1.583333	0	1
56	210400	21	2007	1	1	16.073677	15.58684	0	11	16	1	52	3.333333	0	1
56	210500	21	2007	1	0	14.538124	15.31906	0	11	15.3	1	58	1.416667	0	1
56	210600	21	2007	1	0	16.199417	16.19942	0	11	16	1	52	.4166667	0	1
56	210700	21	2007	1	0	15.159073	15.67954	0	11	15	1	53	4.333333	0	1
56	210800	21	2007	1	0	21.300003	20.05	0	11	18	1	56	1.5	0	1
56	210900	21	2007	1	0	16.199997	13.65	0	11	18	1	50	1.5	0	1
56	211000	21	2007	1	0	16.674286	16.33714	0	11	15	1	52	2.916667	0	1
56	211100	21	2007	1	1	8.9000015	7.500001	0	11	8	1	45	1.5	0	1
56	211200	21	2007	1	0	20.277985	20.18899	0	11	20	1	51	3.333333	0	1
56	211300	21	2007	1	1	21.677528	19.83876	0	11	18.049999	1	52	3.333333	0	1
56	211400	21	2007	1	0	15	14.55	0	11	15	1	52	2.166667	0	1
57	210100	21	2009	1	0	14.099998	14.1	0	11	14	1	53	1.5	0	1
57	210200	21	2009	1	0	15	15	1	11	14	1	54	.1666667	0	1
57	210300	21	2009	1	0	17.199997	16.36667	0	11	15	1	52	3.583333	0	1
57	210400	21	2009	1	0	14.099998	14.1	0	11	12	1	45	1.5	0	1
57	210500	21	2009	1	0	18.300003	16.31271	0	11	13	1	60	3.416667	0	1
57	210600	21	2009	1	0	16.599998	16.39971	0	11	16	1	54	2.416667	0	1
57	210700	21	2009	1	0	16	16	0	11	15.05	1	56	1.5	0	1
57	210800	21	2009	1	0	20.300003	20.3	0	11	18	1	52	1.416667	0	1
57	210900	21	2009	1	0	16.199997	14.5	0	11	18	1	52	3.5	0	1
57	211000	21	2009	1	0	16.199997	16.29143	0	11	14	1	54	4.916667	0	1
57	211100	21	2009	1	0	10	10	0	11	10	1	55	1.416667	0	1
57	211200	21	2009	1	0	18	19.45933	0	11	18	1	53	5.333333	0	1
57	211300	21	2009	1	0	17.599998	17.6	0	11	20.049999	1	54	1.5	0	1
57	211400	21	2009	1	0	10	13.03333	0	11	14	1	54	4.166667	0	1
58	210100	21	2010	1	0	14.099998	14.1	0	11	14	1	54	2.5	0	1
58	210200	21	2010	1	0	15.199997	15.1	0	11	15.05	1	55	1.166667	0	1
